image_idx,DSC_metric,NSD_metric,modality
6900,0.786887,0.065385,Microscope
6901,0.876422,0.186861,Microscope
6902,0.893215,0.172619,Microscope
6903,0.683781,0.0,Microscope
6904,0.819316,0.0,Microscope
6905,0.714728,0.002094,Microscope
6906,0.671192,0.0,Microscope
6907,0.801518,0.191388,Microscope
6908,0.478585,0.295181,Microscope
6909,0.587534,0.0,Microscope
6910,0.848122,0.211514,Microscope
6911,0.914902,0.492676,Microscope
6912,0.81191,0.190909,Microscope
6913,0.496362,0.056995,Microscope
6914,0.852938,0.128109,Microscope
6915,0.666212,0.115456,Microscope
6916,0.758686,0.013841,Microscope
6917,0.760497,0.087912,Microscope
6918,0.757651,0.008897,Microscope
6919,0.839466,0.0,Microscope
6920,0.786036,0.079316,Microscope
6921,0.831996,0.0,Microscope
6922,0.742984,0.0,Microscope
6923,0.741618,0.037344,Microscope
6924,0.802021,0.216506,Microscope
6925,0.875184,0.488499,Microscope
6926,0.851611,0.22546,Microscope
6927,0.605601,0.0,Microscope
6928,0.862085,0.155797,Microscope
6929,0.767942,0.073456,Microscope
6930,0.705665,0.0,Microscope
6931,0.736487,0.0,Microscope
6932,0.826118,0.028495,Microscope
6933,0.807818,0.032859,Microscope
6934,0.808486,0.474645,Microscope
6935,0.836823,0.0,Microscope
6936,0.690713,0.047354,Microscope
6937,0.599695,0.056437,Microscope
6938,0.668224,0.167822,Microscope
6939,0.828991,0.263581,Microscope
6940,0.827087,0.176533,Microscope
6941,0.626571,0.0,Microscope
6942,0.701408,0.180967,Microscope
6943,0.704064,0.033951,Microscope
6944,0.882898,0.072874,Microscope
6945,0.687281,0.0,Microscope
6946,0.776059,0.0,Microscope
6947,0.831282,0.01662,Microscope
6948,0.660433,0.12193,Microscope
6949,0.064798,0.1633,Microscope
6950,0.777126,0.175245,Microscope
6951,0.691541,0.236448,Microscope
6952,0.509609,0.268551,Microscope
6953,0.905057,0.313993,Microscope
6954,0.899408,0.361972,Microscope
6955,0.309373,0.32126,Microscope
6956,0.939936,0.556054,Microscope
6957,0.846975,0.557333,Microscope
6958,0.537008,0.420195,Microscope
6959,0.836639,0.602151,Microscope
6960,0.480605,0.34,Microscope
6961,0.537473,0.387574,Microscope
6962,0.74983,0.103803,Microscope
6963,0.753743,0.0,Microscope
6964,0.856353,0.011607,Microscope
6965,0.555717,0.040222,Microscope
6966,0.893269,0.201622,Microscope
6967,0.649037,0.303249,Microscope
6968,0.893989,0.259717,Microscope
6969,0.675991,0.0,Microscope
6970,0.793879,0.0,Microscope
6971,0.49699,0.110694,Microscope
6972,0.840941,0.030075,Microscope
6973,0.634549,0.069498,Microscope
6974,0.833162,0.087879,Microscope
6975,0.812559,0.006584,Microscope
6976,0.797702,0.038001,Microscope
6977,0.780358,0.0,Microscope
6978,0.896201,0.430894,Microscope
6979,0.473728,0.20332,Microscope
6980,0.445783,0.067989,Microscope
6981,0.895685,0.24674,Microscope
6982,0.759972,0.03271,Microscope
6983,0.87628,0.420732,Microscope
6984,0.715455,0.489157,Microscope
6985,0.668774,0.254867,Microscope
6986,0.659989,0.0,Microscope
6987,0.872915,0.084848,Microscope
6988,0.713893,0.0,Microscope
6989,0.909311,0.59467,Microscope
6990,0.886831,0.243413,Microscope
6991,0.832728,0.115922,Microscope
6992,0.714475,0.0,Microscope
6993,0.761713,0.0,Microscope
6994,0.852385,0.088589,Microscope
6995,0.720128,0.04059,Microscope
6996,0.87967,0.185552,Microscope
6997,0.840724,0.114569,Microscope
6998,0.839858,0.0,Microscope
6999,0.78662,0.011412,Microscope
7000,0.0,0.0,Microscope
7001,0.770606,0.123028,Microscope
7002,0.720732,0.052685,Microscope
7003,0.683734,0.239024,Microscope
7004,0.858093,0.016026,Microscope
7005,0.747836,0.0,Microscope
7006,0.762778,0.142857,Microscope
7007,0.717601,0.0,Microscope
7008,0.819041,0.398058,Microscope
7009,0.75109,0.022642,Microscope
7010,0.833372,0.284153,Microscope
7011,0.90384,0.174151,Microscope
7012,0.64611,0.060526,Microscope
7013,0.776341,0.0,Microscope
7014,0.679515,0.152249,Microscope
7015,0.864836,0.226387,Microscope
7016,0.750718,0.095427,Microscope
7017,0.78087,0.025676,Microscope
7018,0.869818,0.197867,Microscope
7019,0.550324,0.0,Microscope
7020,0.863267,0.120146,Microscope
7021,0.847157,0.108067,Microscope
7022,0.854482,0.173973,Microscope
7023,0.736842,0.0,Microscope
7024,0.762234,0.0,Microscope
7025,0.754979,0.070022,Microscope
7026,0.794454,0.13278,Microscope
7027,0.761644,0.153551,Microscope
7028,0.780804,0.051254,Microscope
7029,0.593915,0.0,Microscope
7030,0.907594,0.271971,Microscope
7031,0.901265,0.414397,Microscope
7032,0.788225,0.226098,Microscope
7033,0.687181,0.113611,Microscope
7034,0.794707,0.18408,Microscope
7035,0.702802,0.095575,Microscope
7036,0.863416,0.158996,Microscope
7037,0.83859,0.042654,Microscope
7038,0.918528,0.27209,Microscope
7039,0.725343,0.076023,Microscope
7040,0.901597,0.178771,Microscope
7041,0.840384,0.210287,Microscope
7042,0.77209,0.0,Microscope
7043,0.626937,0.098734,Microscope
7044,0.812061,0.037185,Microscope
7045,0.723854,0.0,Microscope
7046,0.513668,0.0,Microscope
7047,0.632772,0.068259,Microscope
7048,0.673735,0.087969,Microscope
7049,0.850845,0.204931,Microscope
7050,0.751384,0.05428,Microscope
7051,0.803053,0.173765,Microscope
7052,0.519814,0.039175,Microscope
7053,0.870675,0.44,Microscope
7054,0.7896,0.064103,Microscope
7055,0.428168,0.005181,Microscope
7056,0.851972,0.106667,Microscope
7057,0.459751,0.0,Microscope
7058,0.673848,0.0,Microscope
7059,0.800399,0.203366,Microscope
7060,0.738513,0.077441,Microscope
7061,0.755,0.018735,Microscope
7062,0.862542,0.249497,Microscope
7063,0.775253,0.063758,Microscope
7064,0.711506,0.022222,Microscope
7065,0.682199,0.0,Microscope
7066,0.885328,0.322124,Microscope
7067,0.690777,0.097902,Microscope
7068,0.744665,0.051325,Microscope
7069,0.685644,0.0,Microscope
7070,0.79191,0.0,Microscope
7071,0.743298,0.0,Microscope
7072,0.633597,0.0,Microscope
7073,0.865209,0.297521,Microscope
7074,0.889852,0.375926,Microscope
7075,0.843214,0.18,Microscope
7076,0.781395,0.056851,Microscope
7077,0.862791,0.047936,Microscope
7078,0.706169,0.057627,Microscope
7079,0.795699,0.107438,Microscope
7080,0.720566,0.072131,Microscope
7081,0.912927,0.120085,Microscope
7082,0.679352,0.287554,Microscope
7083,0.643989,0.0,Microscope
7084,0.621501,0.0,Microscope
7085,0.668936,0.0,Microscope
7086,0.617845,0.093686,Microscope
7087,0.862918,0.332136,Microscope
7088,0.573592,0.09973,Microscope
7089,0.86286,0.061333,Microscope
7090,0.777147,0.029004,Microscope
7091,0.834944,0.209491,Microscope
7092,0.60974,0.0,Microscope
7093,0.792185,0.059379,Microscope
7094,0.71625,0.011628,Microscope
7095,0.380709,0.164384,Microscope
7096,0.745143,0.109162,Microscope
7097,0.646372,0.158696,Microscope
7098,0.761382,0.017391,Microscope
7099,0.844092,0.029752,Microscope
7100,0.681211,0.190661,Microscope
7101,0.529654,0.0,Microscope
7102,0.845942,0.153389,Microscope
7103,0.798408,0.231467,Microscope
7104,0.860027,0.149153,Microscope
7105,0.615964,0.021705,Microscope
7106,0.695135,0.0,Microscope
7107,0.352429,0.021739,Microscope
7108,0.89106,0.207246,Microscope
7109,0.520154,0.029674,Microscope
7110,0.0,0.0,Microscope
7111,0.905826,0.358799,Microscope
7112,0.725846,0.105622,Microscope
7113,0.809196,0.006734,Microscope
7114,0.742304,0.0,Microscope
7115,0.606081,0.0,Microscope
7116,0.871348,0.194595,Microscope
7117,0.696732,0.231417,Microscope
7118,0.708916,0.0,Microscope
7119,0.680483,0.070081,Microscope
7120,0.623024,0.10757,Microscope
7121,0.814747,0.090331,Microscope
7122,0.714481,0.0,Microscope
7123,0.732089,0.09002,Microscope
7124,0.761344,0.018333,Microscope
7125,0.866212,0.110571,Microscope
7126,0.392908,0.244186,Microscope
7127,0.828372,0.048894,Microscope
7128,0.890159,0.17381,Microscope
7129,0.633713,0.086364,Microscope
7130,0.704807,0.072383,Microscope
7131,0.851934,0.085253,Microscope
7132,0.830068,0.118797,Microscope
7133,0.567571,0.085487,Microscope
7134,0.589128,0.114504,Microscope
7135,0.448024,0.0,Microscope
7136,0.519302,0.110565,Microscope
7137,0.742616,0.0,Microscope
7138,0.633591,0.0,Microscope
7139,0.693062,0.0,Microscope
7140,0.697826,0.210127,Microscope
7141,0.733671,0.189394,Microscope
7142,0.877731,0.209141,Microscope
7143,0.56715,0.081767,Microscope
7144,0.678498,0.002976,Microscope
7145,0.735846,0.030995,Microscope
7146,0.78782,0.22007,Microscope
7147,0.640594,0.076087,Microscope
7148,0.863515,0.216718,Microscope
7149,0.634475,0.077253,Microscope
7150,0.396102,0.26465,Microscope
7151,0.658662,0.096738,Microscope
7152,0.762172,0.0,Microscope
7153,0.692815,0.039088,Microscope
7154,0.841497,0.048603,Microscope
7155,0.881841,0.22942,Microscope
7156,0.700761,0.064583,Microscope
7157,0.636015,0.0,Microscope
7158,0.498183,0.0,Microscope
7159,0.815476,0.098616,Microscope
7160,0.754136,0.118812,Microscope
7161,0.831779,0.193609,Microscope
7162,0.825104,0.147929,Microscope
7163,0.698879,0.117133,Microscope
7164,0.657773,0.213793,Microscope
7165,0.947182,0.56623,Microscope
7166,0.826704,0.033505,Microscope
7167,0.566324,0.046243,Microscope
7168,0.839565,0.209571,Microscope
7169,0.884596,0.334783,Microscope
7170,0.750156,0.368231,Microscope
7171,0.858919,0.35,Microscope
7172,0.783752,0.306096,Microscope
7173,0.773673,0.253383,Microscope
7174,0.59375,0.376222,Microscope
7175,0.904246,0.496825,Microscope
7176,0.912413,0.448871,Microscope
7177,0.771178,0.338736,Microscope
7178,0.94127,0.611272,Microscope
7179,0.665188,0.321101,Microscope
7180,0.890844,0.486352,Microscope
7181,0.851205,0.556263,Microscope
7182,0.697524,0.299569,Microscope
7183,0.486952,0.410299,Microscope
7184,0.776838,0.177152,Microscope
7185,0.899223,0.284741,Microscope
7186,0.606746,0.0,Microscope
7187,0.548461,0.0,Microscope
7188,0.732097,0.070721,Microscope
7189,0.89436,0.418883,Microscope
7190,0.565462,0.0,Microscope
7191,0.684017,0.0,Microscope
7192,0.828487,0.217391,Microscope
7193,0.838258,0.469231,Microscope
7194,0.567443,0.089645,Microscope
7195,0.522453,0.022948,Microscope
7196,0.85104,0.230871,Microscope
7197,0.68036,0.044444,Microscope
7198,0.784621,0.275287,Microscope
7199,0.585881,0.00463,Microscope
7200,0.720569,0.0,Microscope
7201,0.790152,0.107076,Microscope
7202,0.9112,0.267485,Microscope
7203,0.610578,0.22452,Microscope
7204,0.737472,0.160804,Microscope
7205,0.599009,0.0,Microscope
7206,0.864524,0.183357,Microscope
7207,0.542453,0.0,Microscope
7208,0.683191,0.0,Microscope
7209,0.739422,0.201242,Microscope
7210,0.591923,0.331754,Microscope
7211,0.0,0.0,Microscope
7212,0.541336,0.099548,Microscope
7213,0.383749,0.126183,Microscope
7214,0.544009,0.281726,Microscope
7215,0.552406,0.183673,Microscope
7216,0.675281,0.439331,Microscope
7217,0.422665,0.1875,Microscope
7218,0.401542,0.141141,Microscope
7219,0.53953,0.151111,Microscope
7220,0.0,0.0,Microscope
7221,0.433431,0.099502,Microscope
7222,0.27027,0.08427,Microscope
7223,0.0,0.0,Microscope
7224,0.294625,0.119266,Microscope
7225,0.38566,0.215094,Microscope
7226,0.102825,0.176471,Microscope
7227,0.0,0.0,Microscope
7228,0.583784,0.183962,Microscope
7229,0.407125,0.096386,Microscope
7230,0.336264,0.185654,Microscope
7231,0.3345,0.107843,Microscope
7232,0.544161,0.073171,Microscope
7233,0.254398,0.095238,Microscope
7234,0.219557,0.150943,Microscope
7235,0.328033,0.202073,Microscope
7236,0.073602,0.282297,Microscope
7237,0.0,0.0,Microscope
7238,0.0,0.0,Microscope
7239,0.0,0.0,Microscope
7240,0.0,0.0,Microscope
7241,0.052373,0.186782,Microscope
7242,0.050901,0.057554,Microscope
7243,0.0,0.0,Microscope
7244,0.419162,0.180556,Microscope
7245,0.404138,0.1,Microscope
7246,0.171337,0.093023,Microscope
7247,0.292804,0.189024,Microscope
7248,0.001394,0.078534,Microscope
7249,0.209059,0.123853,Microscope
7250,0.080856,0.098093,Microscope
7251,0.025163,0.106618,Microscope
7252,0.02451,0.0,Microscope
7253,0.0,0.0,Microscope
7254,0.160183,0.176471,Microscope
7255,0.528065,0.09322,Microscope
7256,0.421053,0.198529,Microscope
7257,0.341956,0.139303,Microscope
7258,0.0,0.0,Microscope
7259,0.557087,0.168975,Microscope
7260,0.037578,0.166667,Microscope
7261,0.311544,0.117302,Microscope
7262,0.571039,0.211806,Microscope
7263,0.328117,0.135021,Microscope
7264,0.440996,0.166667,Microscope
7265,0.578249,0.205128,Microscope
7266,0.480169,0.251046,Microscope
7267,0.434198,0.099291,Microscope
7268,0.008439,0.08982,Microscope
7269,0.095556,0.124183,Microscope
7270,0.128728,0.116959,Microscope
7271,0.555806,0.25,Microscope
7272,0.623963,0.125424,Microscope
7273,0.669033,0.348189,Microscope
7274,0.157973,0.17,Microscope
7275,0.558916,0.477124,Microscope
7276,0.336134,0.133333,Microscope
7277,0.551256,0.121864,Microscope
7278,0.455018,0.166667,Microscope
7279,0.0,0.0,Microscope
7280,0.044211,0.0,Microscope
7281,0.471959,0.282443,Microscope
7282,0.644823,0.291829,Microscope
7283,0.13394,0.183099,Microscope
7284,0.407664,0.211401,Microscope
7285,0.43971,0.085011,Microscope
7286,0.336066,0.172043,Microscope
7287,0.471277,0.201031,Microscope
7288,0.56338,0.176471,Microscope
7289,0.0,0.0,Microscope
7290,0.275298,0.293617,Microscope
7291,0.641256,0.335052,Microscope
7292,0.603655,0.220513,Microscope
7293,0.164638,0.1,Microscope
7294,0.040904,0.0,Microscope
7295,0.623665,0.377163,Microscope
7296,0.303527,0.288043,Microscope
7297,0.0,0.014545,Microscope
7298,0.040441,0.289773,Microscope
7299,0.050265,0.192661,Microscope
7300,0.561224,0.183267,Microscope
7301,0.0,0.0,Microscope
7302,0.581737,0.20059,Microscope
7303,0.61165,0.308793,Microscope
7304,0.446822,0.186603,Microscope
7305,0.511767,0.268293,Microscope
7306,0.741716,0.0,Microscope
7307,0.910713,0.284706,Microscope
7308,0.977261,0.567426,Microscope
7309,0.7001,0.019975,Microscope
7310,0.872589,0.090242,Microscope
7311,0.959555,0.413826,Microscope
7312,0.951211,0.496977,Microscope
7313,0.926702,0.464579,Microscope
7314,0.909061,0.473259,Microscope
7315,0.903854,0.017165,Microscope
7316,0.967068,0.286822,Microscope
7317,0.942781,0.561873,Microscope
7318,0.868326,0.069672,Microscope
7319,0.85646,0.057143,Microscope
7320,0.885179,0.039241,Microscope
7321,0.597797,0.37954,Microscope
7322,0.959327,0.549477,Microscope
7323,0.837443,0.0,Microscope
7324,0.959905,0.239603,Microscope
7325,0.807305,0.408872,Microscope
7326,0.9663,0.328067,Microscope
7327,0.876975,0.084806,Microscope
7328,0.929112,0.102175,Microscope
7329,0.906502,0.351981,Microscope
7330,0.899529,0.157848,Microscope
7331,0.963539,0.152534,Microscope
7332,0.899651,0.277612,Microscope
7333,0.916358,0.390957,Microscope
7334,0.95514,0.393979,Microscope
7335,0.839235,0.0,Microscope
7336,0.745493,0.522843,Microscope
7337,0.819923,0.677852,Microscope
7338,0.771334,0.453782,Microscope
7339,0.878013,0.815789,Microscope
7340,0.62493,0.286667,Microscope
7341,0.048555,0.410985,Microscope
7342,0.282,0.140417,Microscope
7343,0.555791,0.192913,Microscope
7344,0.649315,0.386139,Microscope
7345,0.243094,0.507692,Microscope
7346,0.396825,0.182197,Microscope
7347,0.538495,0.231373,Microscope
7348,0.401742,0.247602,Microscope
7349,0.605939,0.331307,Microscope
7350,0.68151,0.37535,Microscope
7351,0.413851,0.050955,Microscope
7352,0.800715,0.615385,Microscope
7353,0.872651,0.843478,Microscope
7354,0.941693,0.080353,Microscope
7355,0.833916,0.0,Microscope
7356,0.857202,0.136424,Microscope
7357,0.967675,0.263572,Microscope
7358,0.894057,0.010753,Microscope
7359,0.915786,0.135528,Microscope
7360,0.940221,0.145189,Microscope
7361,0.815763,0.0,Microscope
7362,0.841703,0.415065,Microscope
7363,0.857403,0.177822,Microscope
7364,0.772318,0.0,Microscope
7365,0.747743,0.0,Microscope
7366,0.835124,0.019004,Microscope
7367,0.837042,0.158213,Microscope
7368,0.67011,0.220779,Microscope
7369,0.64085,0.365269,Microscope
7370,0.421729,0.166667,Microscope
7371,0.4375,0.161572,Microscope
7372,0.490552,0.179856,Microscope
7373,0.183178,0.105727,Microscope
7374,0.456731,0.167286,Microscope
7375,0.284015,0.123711,Microscope
7376,0.53299,0.166667,Microscope
7377,0.548644,0.211111,Microscope
7378,0.53477,0.152174,Microscope
7379,0.08977,0.135135,Microscope
7380,0.610616,0.157895,Microscope
7381,0.59886,0.25283,Microscope
7382,0.0,0.0,Microscope
7383,0.136343,0.33657,Microscope
7384,0.252221,0.199482,Microscope
7385,0.0,0.022901,Microscope
7386,0.637478,0.153025,Microscope
7387,0.54326,0.114695,Microscope
7388,0.546189,0.109195,Microscope
7389,0.312624,0.065292,Microscope
7390,0.428734,0.086687,Microscope
7391,0.629472,0.197628,Microscope
7392,0.523089,0.122977,Microscope
7393,0.37212,0.082969,Microscope
7394,0.038532,0.053191,Microscope
7395,0.745334,0.227273,Microscope
7396,0.395247,0.096847,Microscope
7397,0.4222,0.152597,Microscope
7398,0.213479,0.141104,Microscope
7399,0.435979,0.203426,Microscope
7400,0.445314,0.105121,Microscope
7401,0.442093,0.112195,Microscope
7402,0.503082,0.140515,Microscope
7403,0.534438,0.199367,Microscope
7404,0.529224,0.099174,Microscope
7405,0.584365,0.226316,Microscope
7406,0.298165,0.07377,Microscope
7407,0.614253,0.181507,Microscope
7408,0.18876,0.159864,Microscope
7409,0.0,0.0,Microscope
7410,0.327001,0.193717,Microscope
7411,0.501558,0.260223,Microscope
7412,0.283233,0.149798,Microscope
7413,0.137887,0.166667,Microscope
7414,0.692836,0.1841,Microscope
7415,0.635731,0.33125,Microscope
7416,0.46029,0.2,Microscope
7417,0.149678,0.058651,Microscope
7418,0.480946,0.285714,Microscope
7419,0.643898,0.236,Microscope
7420,0.595444,0.223022,Microscope
7421,0.53512,0.139241,Microscope
7422,0.295082,0.098039,Microscope
7423,0.128367,0.085973,Microscope
7424,0.597722,0.184314,Microscope
7425,0.28485,0.16129,Microscope
7426,0.006676,0.116279,Microscope
7427,0.589135,0.427835,Microscope
7428,0.509501,0.347059,Microscope
7429,0.166626,0.035264,Microscope
7430,0.433518,0.145631,Microscope
7431,0.0,0.0,Microscope
7432,0.523157,0.127027,Microscope
7433,0.130241,0.1,Microscope
7434,0.575523,0.155894,Microscope
7435,0.525843,0.313916,Microscope
7436,0.554583,0.330612,Microscope
7437,0.471208,0.201133,Microscope
7438,0.088157,0.08498,Microscope
7439,0.0,0.0,Microscope
7440,0.283281,0.07874,Microscope
7441,0.410826,0.162791,Microscope
7442,0.386517,0.101928,Microscope
7443,0.233656,0.108374,Microscope
7444,0.167286,0.07393,Microscope
7445,0.53869,0.34715,Microscope
7446,0.200702,0.10757,Microscope
7447,0.001025,0.071111,Microscope
