image_idx,DSC_metric,NSD_metric
7422,0.295082,0.098039
7423,0.128367,0.085973
7424,0.597722,0.184314
7425,0.28485,0.16129
7426,0.006676,0.116279
7427,0.589135,0.427835
7428,0.509501,0.347059
7429,0.166626,0.035264
7430,0.433518,0.145631
7431,0.0,0.0
7432,0.523157,0.127027
7433,0.130241,0.1
7434,0.575523,0.155894
7435,0.525843,0.313916
7436,0.554583,0.330612
7437,0.471208,0.201133
7438,0.088157,0.08498
7439,0.0,0.0
7440,0.283281,0.07874
7441,0.410826,0.162791
7442,0.386517,0.101928
7443,0.233656,0.108374
7444,0.167286,0.07393
7445,0.53869,0.34715
7446,0.200702,0.10757
7447,0.001025,0.071111
7448,0.260601,0.181818
7449,0.190426,0.08871
7450,0.206393,0.079545
7451,0.190548,0.095238
7452,0.542119,0.124752
7453,0.457194,0.106017
7454,0.50733,0.316239
7455,0.622721,0.331579
7456,0.0,0.0
7457,0.601641,0.084388
7458,0.378841,0.180685
7459,0.0,0.054711
7460,0.127578,0.067308
7461,0.487764,0.190141
7462,0.054499,0.171642
7463,0.477006,0.261765
7464,0.224061,0.130233
7465,0.003777,0.186047
7466,0.508772,0.224599
7467,0.316482,0.099656
7468,0.207055,0.226804
7469,0.48762,0.145161
7470,0.486123,0.18799
7471,0.246169,0.069388
7472,0.406522,0.199234
7473,0.52449,0.166172
7474,0.495359,0.116935
7475,0.0,0.0
7476,0.46513,0.111421
7477,0.410151,0.220513
7478,0.399331,0.166227
7479,0.229026,0.162577
7480,0.496644,0.155844
7481,0.664732,0.177966
7482,0.053412,0.19797
7483,0.511179,0.273859
7484,0.563214,0.285199
7485,0.422249,0.253425
7486,0.484144,0.155709
7487,0.048282,0.18543
7488,0.151529,0.09571
7489,0.376238,0.12406
7490,0.431845,0.134969
7491,0.0,0.0
7492,0.349434,0.075377
7493,0.151374,0.278443
7494,0.413151,0.110811
7495,0.496494,0.090909
7496,0.593236,0.186235
7497,0.022657,0.167273
7498,0.179303,0.116279
7499,0.531108,0.259414
7500,0.516225,0.108466
7501,0.456554,0.251337
7502,0.654526,0.24424
7503,0.342304,0.238596
7504,0.528169,0.21134
7505,0.611063,0.218519
7506,0.437956,0.110048
7507,0.243678,0.149733
7508,0.239865,0.109091
7509,0.494412,0.2397
7510,0.729553,0.306931
7511,0.631106,0.415638
7512,0.415776,0.099515
7513,0.556449,0.171875
7514,0.0,0.026316
7515,0.378991,0.075758
7516,0.090206,0.203704
7517,0.516901,0.169643
7518,0.561169,0.144928
7519,0.500825,0.19
7520,0.0,0.0
7521,0.64065,0.285106
7522,0.68144,0.403599
7523,0.531091,0.16962
7524,0.420584,0.134483
7525,0.606314,0.283019
7526,0.138375,0.0
7527,0.522597,0.392045
7528,0.30095,0.070248
7529,0.029805,0.137725
7530,0.487427,0.143646
7531,0.558678,0.220126
7532,0.041451,0.191489
7533,0.348926,0.128655
7534,0.6157,0.273859
7535,0.290246,0.199357
7536,0.246154,0.128676
7537,0.373802,0.1375
7538,0.630345,0.485149
7539,0.095669,0.125628
7540,0.296332,0.138889
7541,0.224756,0.146067
7542,0.463604,0.09828
7543,0.58891,0.116041
7544,0.630769,0.251497
7545,0.602673,0.307692
7546,0.416824,0.129808
7547,0.706694,0.282655
7548,0.688778,0.545723
7549,0.547024,0.201897
7550,0.704988,0.344498
7551,0.511231,0.335347
7552,0.892811,0.62181
7553,0.811435,0.614833
7554,0.75584,0.270353
7555,0.46566,0.08316
7556,0.732919,0.159329
7557,0.688554,0.250871
7558,0.726427,0.19877
7559,0.766154,0.243299
7560,0.83825,0.240664
7561,0.823466,0.588643
7562,0.65687,0.0
7563,0.580687,0.143378
7564,0.461863,0.0
7565,0.680177,0.380062
7566,0.668922,0.167019
7567,0.775908,0.100946
7568,0.783333,0.348774
7569,0.800695,0.309259
7570,0.751824,0.392442
7571,0.469508,0.198618
7572,0.884321,0.510251
7573,0.794681,0.052995
7574,0.509689,0.0
7575,0.782165,0.396947
7576,0.583698,0.098765
7577,0.54033,0.070796
7578,0.907575,0.570348
7579,0.955509,0.801942
7580,0.845384,0.421053
7581,0.798159,0.602165
7582,0.816475,0.463291
7583,0.861413,0.211679
7584,0.548269,0.143791
7585,0.556748,0.151515
7586,0.573279,0.217822
7587,0.816031,0.434368
7588,0.532682,0.287617
7589,0.814527,0.394822
7590,0.717568,0.153652
7591,0.920802,0.745263
7592,0.937777,0.680639
7593,0.566954,0.211087
7594,0.830633,0.342664
7595,0.624478,0.228687
7596,0.401866,0.11194
7597,0.799237,0.103896
7598,0.702993,0.273026
7599,0.453521,0.074324
7600,0.659545,0.266247
7601,0.670532,0.087432
7602,0.872243,0.28131
7603,0.633227,0.301852
7604,0.700974,0.254962
7605,0.698986,0.391221
7606,0.349245,0.0
7607,0.659383,0.420779
7608,0.713075,0.270062
7609,0.779176,0.238261
7610,0.702307,0.057348
7611,0.74278,0.071233
7612,0.779592,0.284884
7613,0.660546,0.187387
7614,0.47997,0.142857
7615,0.795316,0.229437
7616,0.729483,0.236975
7617,0.456152,0.155642
7618,0.749281,0.184534
7619,0.684084,0.074246
7620,0.694624,0.256897
7621,0.660478,0.238853
7622,0.798168,0.29078
7623,0.654268,0.066937
7624,0.734905,0.226107
7625,0.648961,0.061269
7626,0.351844,0.0
7627,0.88266,0.387164
7628,0.510438,0.312303
7629,0.706472,0.140762
7630,0.679141,0.318182
7631,0.674175,0.331096
7632,0.401298,0.0
7633,0.396956,0.106383
7634,0.667632,0.171694
7635,0.750887,0.204007
7636,0.728012,0.288851
7637,0.599859,0.29148
7638,0.793289,0.079086
7639,0.646198,0.096413
7640,0.739976,0.43319
7641,0.538027,0.210526
7642,0.65529,0.308271
7643,0.570182,0.333333
7644,0.760631,0.218884
7645,0.588648,0.197037
7646,0.672922,0.151832
7647,0.751736,0.1175
7648,0.778953,0.405
7649,0.528019,0.078947
7650,0.632073,0.178344
7651,0.6309,0.540625
7652,0.618177,0.257261
7653,0.9035,0.493617
7654,0.850763,0.541463
7655,0.761524,0.180556
7656,0.837946,0.502024
7657,0.490418,0.040486
7658,0.860391,0.462085
7659,0.874768,0.520343
7660,0.404661,0.142857
7661,0.609648,0.265306
7662,0.676301,0.3632
7663,0.76306,0.312102
7664,0.700859,0.328947
7665,0.215962,0.509709
7666,0.632812,0.539773
7667,0.587287,0.342723
7668,0.421488,0.465863
7669,0.098318,0.393035
7670,0.158537,0.18617
7671,0.471756,0.122159
7672,0.445751,0.233766
7673,0.112821,0.368056
7674,0.380282,0.292763
7675,0.595334,0.292079
7676,0.352381,0.21028
7677,0.576271,0.156069
7678,0.40264,0.293706
7679,0.713376,0.319372
7680,0.632747,0.239521
7681,0.328767,0.15528
7682,0.479005,0.201521
7683,0.711755,0.428571
7684,0.341755,0.178082
7685,0.465473,0.368421
7686,0.427461,0.370861
7687,0.554696,0.28655
7688,0.496749,0.392638
7689,0.33253,0.221053
7690,0.313454,0.259615
7691,0.318182,0.135338
7692,0.389786,0.181818
7693,0.684178,0.381356
7694,0.344186,0.125
7695,0.1,0.344828
7696,0.397749,0.229323
7697,0.208644,0.0
7698,0.321693,0.259091
7699,0.568528,0.283133
7700,0.773492,0.364486
7701,0.414579,0.288066
7702,0.293976,0.202381
7703,0.334735,0.205556
7704,0.320088,0.081633
7705,0.049741,0.231618
7706,0.458458,0.363128
7707,0.469426,0.21875
7708,0.172566,0.158621
7709,0.416327,0.330275
7710,0.403013,0.237374
7711,0.022573,0.175824
7712,0.670839,0.544218
7713,0.574642,0.302326
7714,0.354362,0.228188
7715,0.006024,0.097222
7716,0.426501,0.345794
7717,0.459883,0.254144
7718,0.281574,0.140127
7719,0.385135,0.349057
7720,0.213483,0.150943
7721,0.677249,0.474138
7722,0.32987,0.286713
7723,0.376296,0.461538
7724,0.296296,0.267081
7725,0.192405,0.207407
7726,0.234949,0.167883
7727,0.590267,0.272358
7728,0.276692,0.125
7729,0.538687,0.160131
7730,0.3162,0.185484
7731,0.53772,0.27451
7732,0.269928,0.199115
7733,0.532852,0.211268
7734,0.332861,0.093023
7735,0.158678,0.128514
7736,0.266319,0.232394
7737,0.480287,0.155844
7738,0.527183,0.149606
7739,0.115044,0.197802
7740,0.082474,0.202532
7741,0.491296,0.475248
7742,0.336449,0.329545
7743,0.477441,0.179245
7744,0.204348,0.123457
7745,0.408261,0.116279
7746,0.348356,0.298137
7747,0.431841,0.255682
7748,0.244444,0.265487
7749,0.730009,0.347059
7750,0.17831,0.088
7751,0.280838,0.135417
7752,0.331665,0.103286
7753,0.134298,0.115646
7754,0.441247,0.371069
7755,0.0,0.0
7756,0.29078,0.165138
7757,0.17284,0.0
7758,0.40613,0.273148
7759,0.532721,0.530928
7760,0.037118,0.170732
7761,0.265396,0.082569
7762,0.473532,0.248619
7763,0.441614,0.180723
7764,0.493966,0.16
7765,0.006441,0.163793
7766,0.373534,0.487047
7767,0.099485,0.188525
7768,0.527094,0.355556
7769,0.0375,0.14433
7770,0.064843,0.181287
7771,0.498158,0.161458
7772,0.329412,0.119318
7773,0.04294,0.173469
7774,0.172237,0.245399
7775,0.274595,0.116564
7776,0.302521,0.138138
7777,0.717091,0.364641
7778,0.0,0.0
7779,0.195862,0.157143
7780,0.257225,0.071429
7781,0.486626,0.408654
7782,0.331658,0.118182
7783,0.652587,0.245455
7784,0.24183,0.261194
7785,0.513793,0.371681
7786,0.311858,0.085227
7787,0.678815,0.381579
7788,0.783646,0.630631
7789,0.404224,0.143868
7790,0.536278,0.153846
7791,0.669967,0.596774
7792,0.446764,0.216981
7793,0.454376,0.211604
7794,0.717949,0.477477
7795,0.591304,0.369369
7796,0.694118,0.375
7797,0.503158,0.267327
7798,0.644195,0.458498
7799,0.54207,0.054608
7800,0.07114,0.104803
7801,0.454167,0.386364
7802,0.36901,0.134078
7803,0.746239,0.512048
7804,0.322282,0.101523
7805,0.07033,0.32381
7806,0.398119,0.186441
7807,0.525934,0.352423
7808,0.397143,0.314465
7809,0.294332,0.098765
7810,0.47138,0.450382
7811,0.572419,0.302222
7812,0.468541,0.243028
7813,0.468843,0.311594
7814,0.192555,0.117409
7815,0.448902,0.268041
7816,0.35996,0.235897
7817,0.488735,0.239264
7818,0.436364,0.101695
7819,0.151668,0.18018
7820,0.434852,0.525692
7821,0.36,0.343511
7822,0.561798,0.442478
7823,0.245025,0.202247
7824,0.369106,0.260606
7825,0.0,0.04918
7826,0.389189,0.223684
7827,0.473885,0.283688
7828,0.42348,0.306748
7829,0.457096,0.0
7830,0.381443,0.228261
7831,0.598621,0.48125
7832,0.215953,0.085227
7833,0.639576,0.220126
7834,0.474542,0.255682
7835,0.417778,0.274074
7836,0.536948,0.227437
7837,0.493151,0.228571
7838,0.585071,0.237069
7839,0.358149,0.3
7840,0.596226,0.238806
7841,0.207502,0.313808
7842,0.037508,0.153355
7843,0.708333,0.402299
7844,0.449902,0.350962
7845,0.35969,0.295597
7846,0.554379,0.382514
7847,0.567114,0.351351
7848,0.513514,0.452381
7849,0.686364,0.60804
7850,0.236343,0.331818
7851,0.184647,0.23348
7852,0.455752,0.266667
7853,0.296296,0.197917
7854,0.485141,0.208333
7855,0.108597,0.275862
7856,0.603846,0.45045
7857,0.462898,0.185841
7858,0.287481,0.446667
7859,0.345184,0.162879
7860,0.32931,0.102151
7861,0.065823,0.174603
7862,0.51114,0.221649
7863,0.011019,0.017699
7864,0.184049,0.304348
7865,0.479208,0.272727
7866,0.422254,0.276119
7867,0.617414,0.459677
7868,0.568266,0.213675
7869,0.416286,0.296296
7870,0.800591,0.753968
7871,0.782459,0.033126
7872,0.579442,0.0
7873,0.835645,0.169355
7874,0.831599,0.241245
7875,0.792023,0.094787
7876,0.88232,0.579137
7877,0.613948,0.0
7878,0.634127,0.049689
7879,0.856049,0.329825
7880,0.902439,0.720183
7881,0.700832,0.0
7882,0.839155,0.552174
7883,0.795323,0.113852
7884,0.784403,0.134615
7885,0.891793,0.153639
7886,0.666051,0.0
7887,0.413559,0.093496
7888,0.795787,0.26076
7889,0.732141,0.0
7890,0.672198,0.0
7891,0.772411,0.045455
7892,0.900532,0.310897
7893,0.64507,0.0
7894,0.894782,0.397727
7895,0.849231,0.0
7896,0.820291,0.368421
7897,0.838118,0.222222
7898,0.880297,0.251462
7899,0.864813,0.309028
7900,0.869799,0.371758
7901,0.816422,0.071672
7902,0.726394,0.087948
7903,0.714992,0.219512
7904,0.791517,0.405512
7905,0.774194,0.094118
7906,0.423077,0.111111
7907,0.850123,0.432258
7908,0.903285,0.503788
7909,0.819076,0.112462
7910,0.887325,0.158014
7911,0.849394,0.132931
7912,0.853716,0.372549
7913,0.850772,0.405797
7914,0.654943,0.0
7915,0.926817,0.637931
7916,0.813978,0.202572
7917,0.797186,0.189055
7918,0.933181,0.636816
7919,0.628223,0.0
7920,0.742588,0.0
7921,0.821417,0.22449
7922,0.074074,0.375
7923,0.834795,0.397683
7924,0.77412,0.312821
7925,0.925643,0.651007
7926,0.553746,0.159509
7927,0.625275,0.0
7928,0.848381,0.30597
7929,0.719591,0.0
7930,0.717302,0.179577
7931,0.855461,0.093023
7932,0.830994,0.171642
7933,0.794473,0.169675
7934,0.513514,0.255034
7935,0.761457,0.085106
7936,0.665862,0.033784
7937,0.727703,0.05985
7938,0.900531,0.38796
7939,0.85884,0.408669
7940,0.722074,0.101818
7941,0.897638,0.589744
7942,0.800241,0.281346
7943,0.884837,0.280556
7944,0.607933,0.156951
7945,0.827169,0.184211
7946,0.81089,0.107843
7947,0.585844,0.109589
7948,0.530925,0.229452
7949,0.636787,0.0
7950,0.82742,0.283688
7951,0.547945,0.0
7952,0.764938,0.285714
7953,0.897934,0.450794
7954,0.868895,0.241096
7955,0.60332,0.0
7956,0.885261,0.421053
7957,0.685789,0.146893
7958,0.907265,0.623457
7959,0.857935,0.231034
7960,0.724113,0.0
7961,0.728178,0.0
7962,0.890036,0.501629
7963,0.845211,0.013129
7964,0.560296,0.376997
7965,0.728547,0.081633
7966,0.616281,0.0
7967,0.638155,0.0
7968,0.652185,0.0
7969,0.725193,0.009828
7970,0.555071,0.0
7971,0.880093,0.267062
7972,0.657109,0.0
7973,0.669662,0.0
7974,0.690287,0.0
7975,0.644896,0.061856
7976,0.894126,0.0
7977,0.883445,0.108571
7978,0.922018,0.423387
7979,0.8788,0.465934
7980,0.941342,0.053447
7981,0.843739,0.327539
7982,0.859071,0.053215
7983,0.822619,0.089606
7984,0.851153,0.142739
7985,0.901578,0.027871
7986,0.917192,0.0
7987,0.81216,0.039301
7988,0.935367,0.370732
7989,0.947485,0.354722
7990,0.965894,0.456647
7991,0.965378,0.610148
7992,0.949483,0.072575
7993,0.940647,0.023006
7994,0.753927,0.154076
7995,0.875377,0.003849
7996,0.876964,0.200867
7997,0.937107,0.182724
7998,0.920644,0.400275
7999,0.622989,0.0
8000,0.7452,0.014567
8001,0.392177,0.253968
8002,0.447395,0.125828
8003,0.123766,0.130233
8004,0.051813,0.114583
8005,0.526974,0.148649
8006,0.542982,0.102079
8007,0.334356,0.125926
8008,0.499729,0.082988
8009,0.0,0.0
8010,0.296,0.214953
8011,0.570776,0.109705
8012,0.079489,0.127854
8013,0.132885,0.095082
8014,0.073171,0.106122
8015,0.000842,0.087649
8016,0.358464,0.131429
8017,0.478451,0.206667
8018,0.42463,0.166667
8019,0.346317,0.145985
8020,0.031705,0.061972
8021,0.15228,0.079365
8022,0.115127,0.137255
8023,0.7299,0.338608
8024,0.105373,0.175781
8025,0.316655,0.080717
8026,0.644648,0.195349
8027,0.0,0.0
8028,0.343037,0.296512
8029,0.187838,0.066351
8030,0.442064,0.314516
8031,0.410505,0.065455
8032,0.39548,0.18845
8033,0.459797,0.193676
8034,0.482783,0.142384
8035,0.130051,0.059908
8036,0.486459,0.224543
8037,0.573697,0.182965
8038,0.600883,0.28972
8039,0.056239,0.127168
8040,0.0,0.0
8041,0.596342,0.184502
8042,0.477509,0.171946
8043,0.196838,0.123116
8044,0.472417,0.216535
8045,0.355998,0.073048
8046,0.381334,0.225352
8047,0.639295,0.26484
8048,0.472921,0.163142
8049,0.514501,0.119741
8050,0.395296,0.144118
8051,0.296154,0.123457
8052,0.356373,0.073643
8053,0.422685,0.196875
8054,0.130987,0.026144
8055,0.39458,0.211207
8056,0.590068,0.10728
8057,0.040915,0.159292
8058,0.617284,0.132716
8059,0.283552,0.158996
8060,0.0,0.0
8061,0.005552,0.08871
8062,0.481053,0.222222
8063,0.388532,0.094488
8064,0.554251,0.2
8065,0.487369,0.205955
8066,0.26803,0.201493
8067,0.054435,0.024845
8068,0.420741,0.103004
8069,0.34705,0.054422
8070,0.138483,0.048128
8071,0.610215,0.125373
8072,0.502376,0.140909
8073,0.356779,0.217391
8074,0.370683,0.201807
8075,0.503054,0.128713
8076,0.64767,0.160959
8077,0.458244,0.166287
8078,0.0,0.209945
8079,0.263206,0.121951
8080,0.275948,0.13617
8081,0.350151,0.072202
8082,0.413091,0.245856
8083,0.020202,0.125683
8084,0.0,0.021505
8085,0.535421,0.209184
8086,0.494279,0.212435
8087,0.387576,0.120603
8088,0.549857,0.193452
8089,0.660763,0.175342
8090,0.355894,0.230032
8091,0.524851,0.190031
8092,0.522046,0.352381
8093,0.492395,0.25
8094,0.152406,0.109091
8095,0.514093,0.114068
8096,0.049116,0.228723
8097,0.198823,0.239837
8098,0.350515,0.057878
8099,0.397771,0.061017
8100,0.344938,0.188285
8101,0.500307,0.086811
8102,0.319654,0.190813
8103,0.422188,0.050633
8104,0.165304,0.122905
8105,0.292898,0.213333
8106,0.468843,0.312303
8107,0.099291,0.111111
8108,0.386756,0.101648
8109,0.0,0.0
8110,0.001383,0.040404
8111,0.58545,0.223368
8112,0.310007,0.152597
8113,0.482473,0.22779
8114,0.415044,0.199357
8115,0.201402,0.216216
8116,0.472091,0.089457
8117,0.473282,0.246575
8118,0.095634,0.217949
8119,0.523859,0.25
8120,0.0,0.008734
8121,0.541471,0.358974
8122,0.64775,0.193182
8123,0.369776,0.118343
8124,0.357966,0.125
8125,0.212928,0.098958
8126,0.593953,0.180905
8127,0.521636,0.230241
8128,0.377236,0.227723
8129,0.13098,0.051447
8130,0.63142,0.258675
8131,0.180832,0.104348
8132,0.0,0.0
8133,0.002448,0.192308
8134,0.498664,0.176
8135,0.428474,0.247664
8136,0.0,0.0
8137,0.1335,0.092105
8138,0.696274,0.409341
8139,0.402886,0.247934
8140,0.560366,0.194539
8141,0.0,0.0
8142,0.0,0.0
8143,0.587008,0.189873
8144,0.323077,0.13617
8145,0.0,0.0
8146,0.466521,0.094225
8147,0.428254,0.154122
8148,0.443848,0.123288
8149,0.0,0.0
8150,0.441387,0.20614
8151,0.0,0.0
8152,0.63428,0.132203
8153,0.529774,0.126316
8154,0.515329,0.115108
8155,0.525078,0.131579
8156,0.41223,0.069565
8157,0.471505,0.166124
8158,0.477645,0.143519
8159,0.469565,0.093645
8160,0.240082,0.151639
8161,0.614458,0.173913
8162,0.100069,0.195556
8163,0.633469,0.203636
8164,0.389278,0.102473
8165,0.599092,0.273438
8166,0.533831,0.226891
8167,0.549483,0.101322
8168,0.524433,0.25098
8169,0.589194,0.266667
8170,0.958497,0.133934
8171,0.956217,0.385053
8172,0.945042,0.194479
8173,0.948485,0.179087
8174,0.832441,0.0
8175,0.917229,0.102455
8176,0.841112,0.03367
8177,0.764946,0.169205
8178,0.939035,0.358172
8179,0.917755,0.279449
8180,0.837245,0.031131
8181,0.887774,0.001448
8182,0.896872,0.069286
8183,0.95335,0.40531
8184,0.85487,0.0
8185,0.798501,0.031376
8186,0.824476,0.140446
8187,0.922886,0.468243
8188,0.900221,0.114855
8189,0.909757,0.110922
8190,0.956829,0.140413
8191,0.657303,0.494048
8192,0.752617,0.385768
8193,0.905979,0.462707
8194,0.550906,0.240602
8195,0.711472,0.311258
8196,0.886705,0.45
8197,0.917025,0.57619
8198,0.78173,0.240866
8199,0.921473,0.263113
8200,0.636049,0.0
8201,0.660548,0.0
8202,0.7749,0.285307
8203,0.904983,0.298643
8204,0.61387,0.0
8205,0.762525,0.0
8206,0.893084,0.523478
8207,0.60796,0.161017
8208,0.667827,0.0
8209,0.693946,0.0
8210,0.864581,0.02746
8211,0.595529,0.0
8212,0.654647,0.0
8213,0.468399,0.0
8214,0.850066,0.681356
8215,0.686073,0.004435
8216,0.71861,0.0
8217,0.82978,0.071979
8218,0.817649,0.054651
8219,0.911332,0.315104
8220,0.632596,0.0
8221,0.674428,0.0
8222,0.839346,0.014993
8223,0.678633,0.0
8224,0.860679,0.044619
8225,0.854001,0.018779
8226,0.645364,0.284615
8227,0.636813,0.073529
8228,0.786742,0.0
8229,0.761899,0.008403
8230,0.817672,0.049645
8231,0.770171,0.0
8232,0.728959,0.0
8233,0.829703,0.120664
8234,0.732646,0.017157
8235,0.716519,0.029136
8236,0.793542,0.109342
8237,0.695441,0.11167
8238,0.830357,0.0
8239,0.799905,0.341737
8240,0.708293,0.001978
8241,0.606615,0.023202
8242,0.649857,0.0
8243,0.676048,0.0
8244,0.597852,0.217923
8245,0.81595,0.054827
8246,0.916377,0.528455
8247,0.870337,0.085852
8248,0.905448,0.226331
8249,0.827029,0.07604
8250,0.774936,0.099773
8251,0.841008,0.0
8252,0.828196,0.164336
8253,0.766085,0.026365
8254,0.876286,0.098548
8255,0.887642,0.196765
8256,0.683278,0.008287
8257,0.796094,0.004004
8258,0.884962,0.0
8259,0.864447,0.140957
8260,0.748662,0.034401
8261,0.87358,0.224115
8262,0.668137,0.115044
8263,0.827239,0.140598
8264,0.810888,0.009164
8265,0.895619,0.067516
8266,0.766531,0.089463
8267,0.913965,0.444882
8268,0.776943,0.12933
8269,0.209145,0.192837
8270,0.834015,0.015171
8271,0.822567,0.196165
8272,0.803841,0.156836
8273,0.877125,0.08589
8274,0.708299,0.0
8275,0.724229,0.110115
8276,0.784009,0.052632
8277,0.709592,0.025362
8278,0.848465,0.208897
8279,0.822279,0.112903
8280,0.453419,0.188049
8281,0.668441,0.0
8282,0.88256,0.216602
8283,0.778031,0.082992
8284,0.885128,0.158442
8285,0.823489,0.0
8286,0.640783,0.0
8287,0.828357,0.0
8288,0.865416,0.084475
8289,0.81804,0.0
8290,0.821557,0.0
8291,0.792375,0.0
8292,0.615656,0.0
8293,0.922753,0.359684
8294,0.799741,0.406305
8295,0.945862,0.369541
8296,0.435116,0.0
